"A big thanks to their Guest Experience team especially Charlene who helped me a lot in arranging this big surprise for my friend! We really had a blast here in your hotel! The communication between different departments are really good!  We've been late to check in and the front office agent-Fai (sorry that I couldn't remember the name but I think is Fai or Wong...) also called to the restaurant to confirm our table will be reserved until we're here. He event escorted us to the restaurant, also gave us a brief of their hotel's art decorations. TBH, MGM Macau is really a great place for photos. Their VIP check in area is really a MUST visit place. The deco, the interior designs are luxury and beautiful.   The swimming pool is also one of the highlight of our stay. The infinity pool view over looking the Taipa area is SUPERB. their jacuzzi is in warm water and that's my favorite during this stay!  Breakfast are good, flavorful. I wondered if it's because of  COVID-19 so they wrapped everything with plastic wrap. We need to unwrapped it by ourselves and we found the foods are cold. Other than this, foods are really good. The xiao long bao is my favorite among all.   We really enjoyed our stay in MGM. Thank you for all the good services!…",50
My friend and I suddenly booked the room for friendship celebration. We arrived hotel in 30 minutes after the reservation was made. The staffs Vincent and George were friendly and we were informed that the room had been upgraded to a suite and the room amenity was setup as well.   The room was nice and comfortable. Room facility was good enough to us and the best thing was the complimentary minibar including soft drinks and beers.   The breakfast was rich and the portion was good for three. Checkout procedure was smooth by the staff Lucas.   I will suggest MGM to my friends. Thank you for the service provided and MGM is in my selection forever.,50
"The MGM Macau - this shiny 3 colored metal building sit on the outer harbour at Macau side, outstanding 3 layers elegant curve exterior is beautiful and classy, I believe you will give extra sights when you pass by this iconic building.  There was a typhoon heading to Macau before my visit, Mr. Fai and Ms. Jenny share couple calls to remind the weather status, for me to decide if I might want to change the staycation plan. They also take care of my restaurant reservation before my visit. The thoughtful cares from the guest relation team is not only during your stay in hotel and extend before your visit.  The hotel wasn’t busy as usual during my stay, I met Ms. Jenny at the hotel lobby and she lead me to my room for the in-room check in, I am delighted my room got upgraded to Grand deluxe suite with 2 bedrooms. This suite is not only huge but has cozy and modern design. Step in was a huge living room area where you can lay on the sofa to enjoy a pretty Macau city view, the 2 bedrooms also have similar view and included the Macau outer harbour view as well. It was wonderful to look at the azure shiny harbour that the first thing you woke up in this bedroom. Both bedrooms have their own bathroom, this luxury bath area has golden warm colour tone design that made me feel laid-back and immediately like to have a relaxation hot bath in their jacuzzi. I also like the lighting system as well as the AV system in this suite, they are cool and giving extra enjoyment for guest staying in this room.  Turn down service was very rush, the house keeping staff was just ring the bell and ask do I need to change towels and that’s all. He doesn't even keen to come in to tidy up the room and turn down the light/ window curtain.  Try out the Chinese restaurant in the hotel for dinner-Imperial Court. I quite like the atmosphere once I walked-in, in sight surely Chinese style decorations, the dragon relief pillar you hard to ignore, adding the dim and colorful lighting, that create a very modern unique atmosphere for the restaurant. The tableware are also echo with the restaurant atmosphere, symphony colored liuli material with Chinese pattern is really pretty. The foods was just ok and close to my expectation, but some dish was quite disappointed like the steamed crab claw, obviously overcooked that made the texture of crab claw and egg white are really solid, also cannot taste the fresh from seafood and the fragrance from the Chinese wine…just bitter.  The spa in the hotel is fantastic - the wooden and glowing forest theme is lovely, the breathing led light dots on the grass wall just look like the fireflies are welcoming you to walk-in to the forest for a relaxation time. The spa treatment was very pretty good as well, with the light nature background music. I nearly fall sleep during the treatment. Don’t miss out the wet spa facilities on the 2nd floor. There have steam room, sauna, relaxation beds, and the forest rain shower is the most I like.  Always like to enjoy lunch in Rossio at the hotel’s Grand Praça, you can have plenty sunlight in this indoor environment filled with Macanese decorations; seasonal installations that keeping refreshment for this square; lotsa tropical fishes swimming in the aquarium in the middle of the square; Sitting in these unusual combination environment for lunch made me feel I am having a picnic time in fairy tales world.…",50
"This was a very good experience at the MGM Macau Front Desk for enrolling a seat in a charity workshop held in MGM Cotai mid-July.  I was enquiring if I could enroll without going to MGM Cotai and Front Office Supervisor Mr. Simon Leung has helped me through the entire process. He called and checked with his colleague for information and procedure, it took me less than half an hour to complete the entire process. I was given a receipt as a prove of payment and email was sent in half an hour as a confirmation. In this way, can save a trip travelling from Macau to Cotai.   I would like to send my sincere thank you to Simon for his good service and he has shown his enthusiasm in his job. Keep up.  ",40
The room was big ang clean and staff are very helpful and accommodating. Pool area is nice and relaxing. Food was great and good presentation. Overall experience was superb! Highly recommended to my friends and family. ,50
"We chose MGM Macau to celebrate the start of summer holiday. We have availed the Macau Local package with the dining credit of $800 which we think is very practical for family spending. During check in, FO staffs are very informative by answering all our inquiries and giving some ideas on which places we could go around to. The rooms are very spacious with the nice view overlooking Taipa island with amazing amenities good for Adults and Kids alike. Staying with MGM Macau is definitely worth it, we will surely recommend it to our friends.",50
"Stayed in a villa, which was always a bit of a mystery to us because we could only find one single decent illustration of it through a set of photos taken by Tripadvisor, and it wasn’t even the one we stayed in.   Ours was an enormous 2-bedroom villa, with floor-to-ceiling windows facing 3 different sides, with 2 corners and unbelievable sea/city views. It included a karaoke room and 2 big jacuzzis, one of them with a view!  The villa itself was exceptional and it was paired with impeccable service from its staff, from front desk to concierge to guest experience, from decoration to amenities to food and beverage. A special thanks to Kin, Fredo, Fai, Jenny and Theresa for the top-class service, always with a warm smile on their faces. ",50
"This was my first time staying in MGM Macau, overall it is a pleasant experience.   We got upgraded to a suite and they prepared baby amenities for my little girl. We had a wonderful staycation here.  Highly recommended.",50
"Thanks for concierge team to assist on the decoration setting. Also Cyrus for the room upgrade, bobo Chan for the arrangement, Yannis for the the laptop and IT support. Without their effort the proposal will not be success and wonderful.",50
Super nice staycation in MGM Macau. Personally think it is the best deal in Macau and definitely the best view they have. Thanks to MGM Macau Guest Experience Team. Surprisingly my room was upgraded to a suite and the suite was excellent with large space and very nice amenities. They even provided kid amenities and plush lion for my son making him so happy.   Definitely the best hotel with the best staff in Macau. Strongly recommend to stay in this hotel. ,50
"A prefect family staycation in MGM Macau, from check in to depart the hotel, eveymoment we enjoyed very much. we will stay again in July for my aniversary.  This is the 6 months celebration for my baby girls and it was prefect. We got all mummy baby amenities in the room.   we look forward our upcoming trip in July.",50
"It’s a good choice to spend my hubby’s bday there at MGM Macau! They offered free upgrade to a suite with sea view and jacuzzi, what a blessing! We enjoyed a relaxing day at the gym and swimming pool, then a great dinner at Imperial Court made that day perfect. The hotel sent some Chinese bday buns to our room after dinner, what a hearty arrangement! The yummy in room breakfast wrapped up this wonderful staycation, but we were not in hurry to check out for a late check out was offered as well. We are planning to have a short-term vacation at MGM with our kids soon, can’t wait to have another great one.",50
"As soon as we arrived we already were greeted by a very nice staff. She also gave us a tour about the feature of our room and the operating hours of many facilities inside the hotel. The in-room breakfast was great with many options to choose from. You just need to call them and book in advance and the breakfast will be delivered to your room. The snacks, sandwiches and pasta that we ordered at the outdoor pool was tasty and the portion is more than enough. I highly recommend MGM Macau if you are looking for a pleasant stay.",50
"Our first good impression was being welcomed by the staff, Bobo, at the front office reception. Bobo expressed her concern to me when she realized that my residential building went ablaze in that morning so I had to quickly look for a hotel room for me and my two children to stay. She helped me to carry my suitcase and bags, and led us to an upgraded two-bedroom suite. She showed me all functions and features of the suite and amenities of the hotel in a gentle manner. Before asking for some baby stuff, Bobo had already arranged a baby crib, milk bottle sterilizer, baby bathing tub and a low stool to the suite. She was just being so thoughtful and kind. Another impression was when I was served by Simon at front office reception when I extended my staying after 2 days. Simon…",50
"My friends and I really enjoyed our stay in MGM macau. The staffs were very welcoming and friendly, I was impressed with the professional service provided by Miss Angela Choi and also Miss Bobo, they introduced me the facilities in the hotel very welly and I felt good being there as a hotel guest. I will be visiting again soon!",40
We have spent great days in MGM Macau last week. The room is nicely decorated with full set of amenities. The view from the room is wonderful! Staff are attentive and polite in all aspects. Great job MGM and will definitely come and stay for another time.,50
"マカオに入るのに体温を測られたり書類を書いたりしましたが来てよかったです。日本よりもコロナ対策がしっかりしてる印象ですね。スイートにアップグレードしてもらい素敵なワインまでいただきました！中華のレストランしか空いてないようですが快適です。  Macau seems much safer than Japan actually.  Noone knows that MGM provided special upgrade to suite with nice wine! Even though the only one Chinese restaurant is open, MGM’s hospitality is special. I have to go to the casino later ! Everyone should notice that Corona in Macau is not serious.",50
We stayed for 2 nights. Im impressed with the high technology room. We left our shopping bag in the taxi we request if they can review cctv to get plate number of the taxi. But the staff cannot communicate well in english. But definitely it Is Highly recommended 👍🏼👍🏼👍🏼,50
"I guess my last visit was 2 months ago, the service is remaining as good as before ;) my parents are really happy to staying in MGM Macau, closed from tourist destination and the border back to HK. I’ll be back xD",50
"Highly recommended hotel. Staff was great, check in agent Alva noticed my birthday was a few days ago and sent a small pastry to my room, a very nice surprise. Check out agent Alex was great as well, very friendly. Concierge staff was knowledgeable when asking for directions. As someone who works in the same industry, really appreciate the small efforts the staff makes.",50
"A first class experience. From check in to check out, everyone made us feel special. Friendly and helpful staff throughout the property. Fantastic room with views overlooking Cotai across the water. They made my birthday very special with a wonderful welcome waiting in the room. Great location in Macau, easy walking distance to many other hotels, bars and restaurants. The only negative was the smell of smoke periodically wafting through the vents of the room from other smoking rooms. They even provided a complementary transfer to Cotai to our next hotel. A wonderful stay and much better than other hotels nearby including the Wynn. The first choice if in Macau again !!!",50
Went to this hotel because of the beautiful glass butterfly. The aquarium was stunning too so a great place for photos and selfies. Conveniently located with lots of shuttle buses to get you in and out.,40
"The staff at MGM Macau Pastry Bar was so rude.  I purchased a birthday cake online. Then I went there  to pick up the cake Today. I didn't go there on time, so they called me for 4 times. But I missed the call as I was in the meeting. When I arrived there I showed my purchase order to the staff for picking up the cake. When the staff was packing the cake another staff spoke to me and said that she had called me for 10 times today but I didn't answer the call. The way she spoked to me was so rude and like telling me that I have created a lot of trouble bother work and that is my problem I didn’t answer the call. Is that mean I have to stand by there and do nothing to wait for your call??  In truth that is so annoying the phone is buzzing when the meeting is ongoing. In fact that…",10
